"","Count","Area","ScaleLength","Total","Id","USid","PopCount","Lat","Lon","COOP.","CRN","Station","State","Grid","AP...WWTP","Environs","Tmean.trend","Tmax.trend","Tmin.trend"
"1092",463,41.67,6.455230437405,18397,1092,1092,25522.8087404401,44.42,-72.0194,437054,"3","SAINT JOHNSBURY","VT",22,"x","R",0.34400946,0.180202751,0.550828034
"1093",742,66.78,8.17190308312574,16512,1093,1093,122337.924130895,37.08333,-80.4,440766,"4","BLACKSBURG","VA",13,"x","S",0.437652055,0.323861356,0.599552369
"1094",13,1.17,1.0816653826392,16647,1094,1094,18195.8615395835,37.70917,-78.28861,440993,"x","BREMO BLUFF","VA",12,"x","R",0.270157035,0.989576006,-0.174555379
"1095",87,7.83,2.79821371592664,16505,1095,1095,25509.9625953486,37.0925,-81.3358,441209,"x","BURKES GARDEN","VA",13,"x","R",-0.405999381,-0.285018473,-0.175364468
"1096",588,52.92,7.27461339178929,16715,1096,1096,145851.779221252,38.0325,-78.523,441593,"4","CHARLOTTESVILLE","VA",12,"x","S",0.489005848,0.491614089,0.413900603
"1097",565,50.85,7.13091859440283,16820,1097,1097,108946.867530128,38.45528,-78.93528,442208,"x","DALE ENTERPRISE","VA",12,"x","S",-0.215954479,0.065985757,-0.371904949
"1098",494,44.46,6.66783323126786,16395,1098,1098,83406.6483618947,36.5869,-79.3886,442245,"4","DANVILLE","VA",12,"x","U",0.240237653,0.084126814,0.430701868
"1099",98,8.82,2.9698484809835,16554,1099,1099,29705.2561262754,37.3263,-78.3864,442941,"x","FARMVILLE","VA",12,"x","R",-0.094975643,-0.028434072,-0.002667347
"1100",1445,130.05,11.4039466852489,16780,1100,1100,272905.729509325,38.3,-77.46667,443192,"x","FREDERICKSBURG NATIONAL PARK","VA",12,"x","S",-0.315849242,-0.36503587,-0.204064186
"1101",1948,175.32,13.2408458944283,16547,1101,1101,201671.148864749,37.2991,-77.2771,444101,"3","HOPEWELL","VA",12,"W","U",0.684165566,0.187508832,1.151048792
"1102",11,0.99,0.99498743710662,16711,1102,1102,8818.67506222783,37.9969,-79.8316,444128,"x","HOT SPRINGS","VA",12,"x","R",0.020625601,-0.357369781,0.478705948
"1103",161,14.49,3.80657326213486,16670,1103,1103,32587.223302312,37.795,-79.4136,444876,"4","LEXINGTON","VA",12,"W","R",0.112640995,0.396268491,-0.237941141
"1104",909,81.81,9.0448880590088,16953,1104,1104,246820.841169445,39.0878,-77.6928,444909,"4","LINCOLN","VA",12,"x","R",-0.623380247,-0.730508179,-0.487942716
"1105",7437,669.33,25.8714127948205,16475,1105,1105,877974.554329072,36.90333,-76.19222,446139,"4","NORFOLK WSO AP","VA",12,"A","U",0.381024888,0.204686936,0.556956458
"1106",50,4.5,2.12132034355964,16426,1106,1106,26174.2975643129,36.73806,-82.99667,446626,"4","PENNINGTON GAP","VA",13,"W","R",-0.370876401,-0.495543138,0.102688483
"1107",50,4.5,2.12132034355964,16751,1107,1107,37843.5620701835,38.23222,-78.12028,446712,"3","PIEDMONT RESEARCH STN (Now CRN2)","VA",12,"x","R",0.266652292,-0.042442583,0.515704005
"1108",77,6.93,2.63248931621764,16477,1108,1108,46643.6426893473,36.9769,-79.8961,447338,"4","ROCKY MOUNT","VA",12,"x","R",1.032824259,0.940905605,1.06450552
"1109",341,30.69,5.53985559378582,16744,1109,1109,82732.0236774967,38.18139,-79.09028,448062,"4","STAUNTON SEWAGE PLANT","VA",12,"W","S",0.58345809,-0.161523433,1.339014595
"1110",900,81,9,16542,1110,1110,144452.350960654,37.3017,-76.7039,449151,"4","WILLIAMSBURG","VA",12,"W","S",0.656457685,0.238347879,1.033271504
"1111",152,13.68,3.69864840178139,16920,1111,1111,38853.1850624935,38.88333,-78.51667,449263,"x","WOODSTOCK (Now CRN3)","VA",12,"x","R",-0.030531887,-0.323382964,0.22771444
"1112",397,35.73,5.97745765355138,19242,1112,1112,43952.0413305102,46.9658,-123.8291,450008,"4","ABERDEEN","WA",41,"W","S",0.206909308,0.127853051,0.334840353
"1113",909,81.81,9.0448880590088,19891,1113,1113,158469.111430017,48.7177,-122.5113,450587,"4","BELLINGHAM","WA",41,"W","U",0.434126301,0.235225371,0.676186261
"1114",2546,229.14,15.1373709738514,20017,1114,1114,545340.080445481,49.00056,-122.75306,450729,"x","BLAINE (Recently CRN4)","WA",41,"W","R",0.422357344,0.190864783,0.615481012
"1115",1368,123.12,11.0959452053442,19330,1115,1115,171962.481962105,47.16944,-122.00361,450945,"4","BUCKLEY","WA",41,"x","R",0.36579553,0.136382473,0.512622691
"1116",355,31.95,5.65243310442503,19413,1116,1116,44192.7283711097,47.4144,-121.7561,451233,"2","CEDAR LAKE","WA",41,"x","R",-0.085271852,-0.266931122,0.139528676
"1117",757,68.13,8.25408989531856,19163,1117,1117,70878.3505643503,46.72,-122.9527,451276,"4","CENTRALIA","WA",41,"x","S",0.387094605,0.386729823,0.412632256
"1118",1327,119.43,10.9284033600522,20001,1118,1118,230079.228109451,48.9672,-122.3291,451484,"4","CLEARBROOK","WA",41,"x","R",0.350364595,0.409754517,0.301202199
"1119",305,27.45,5.23927475897189,19325,1119,1119,9185.1971555237,47.1856,-120.9469,451504,"x","CLE ELUM","WA",41,"x","R",0.302775046,-0.017089585,0.49509292
"1120",88,7.92,2.81424945589406,19224,1120,1120,7877.23612440367,46.88333,-117.35,451586,"x","COLFAX","WA",40,"x","R",-0.146172098,-0.784864934,0.319656541
"1121",467,42.03,6.48305483549229,19841,1121,1121,16300.2768934789,48.55,-117.9,451654,"x","COLVILLE  (Recently CRN5)","WA",40,"x","R",-0.163866556,-0.589792572,0.269968494
"1122",778,70.02,8.36779540858881,19842,1122,1122,2691.73840181529,48.54667,-119.74917,451666,"4","CONCONULLY","WA",40,"x","R",2.734387532,2.740661791,2.619401965
"1123",61,5.49,2.343074902772,19496,1123,1123,3247.43266207555,47.65028,-118.14556,452007,"4","DAVENPORT","WA",40,"x","R",0.170159577,4.404153406,-0.013460817
"1124",86,7.74,2.78208554864871,19021,1124,1124,5264.60498848479,46.3155,-118.0008,452030,"5","DAYTON","WA",40,"W","R",0.557381173,0.515877937,0.453506107
"1125",486,43.74,6.61362230551458,19264,1125,1125,35285.1188955837,46.9692,-120.54,452505,"4","ELLENSBURG","WA",41,"W","S",0.609062892,0.546783572,0.767869035
"1126",3950,355.5,18.8547076349648,19627,1126,1126,573575.730383195,47.9752,-122.195,452675,"4","EVERETT","WA",41,"x","U",0.472080998,0.746981479,0.086444628
"1127",24,2.16,1.46969384566991,19615,1127,1127,6325.35859737011,47.9558,-124.3539,452914,"4","FORKS","WA",41,"x","R",0.081699209,-0.232557985,0.291831769
"1128",274,24.66,4.96588360717405,18852,1128,1128,7779.74370986376,45.81667,-120.81667,453226,"4","GOLDENDALE","WA",41,"x","R",-0.417314831,-0.252291306,-0.582024955
"1129",403,36.27,6.02245796996542,19384,1129,1129,89462.1138360555,47.3,-122.86667,453284,"4","GRAPEVIEW","WA",41,"x","R",0.647925026,1.019318281,0.250993324
"1130",4205,378.45,19.4537914042482,18995,1130,1130,241137.784171775,46.21111,-119.10111,454154,"5","KENNEWICK","WA",40,"W","S",0.763684484,0.491494578,0.990085224
"1131",267,24.03,4.90204039151046,19034,1131,1131,11062.3220829538,46.3675,-124.0377,454748,"2","LONG BEACH EXP STN  (Now CRN4)","WA",41,"x","R",0.240785511,0.100796269,0.352132554
"1132",46,4.14,2.03469899493758,19166,1132,1132,1870.97275632829,46.7491,-121.8119,454764,"4","LONGMIRE RAINIER NPS","WA",41,"x","R",0.348952782,0.439160579,0.267450509
"1133",1168,105.12,10.252804494381,18970,1133,1133,99448.8507537347,46.1505,-122.9163,454769,"5","LONGVIEW","WA",41,"W","S",0.362125198,0.338313441,0.447102015
"1134",160,14.4,3.79473319220206,19979,1134,1134,5816.88898688769,48.908,-117.7936,455946,"4","NORTHPORT (Now CRN3)","WA",40,"x","R",0.866995723,0.500674385,1.008014734
"1135",46,4.14,2.03469899493758,19371,1135,1135,1398.12322405794,47.3286,-118.6997,456039,"4","ODESSA","WA",40,"x","R",0.981024358,0.549387356,1.302635356
"1136",409,36.81,6.06712452484701,19863,1136,1136,32993.2242974354,48.6116,-122.8063,456096,"4","OLGA","WA",41,"x","R",0.107780401,0.371254811,-0.078277266
"1137",62,5.58,2.36220236220354,19067,1137,1137,2212.61986508478,46.4686,-117.5894,456610,"4","POMEROY","WA",40,"x","R",-0.57335213,-0.643672864,-0.562878665
"1138",534,48.06,6.93253200497481,19688,1138,1138,41351.7590636325,48.11667,-123.43333,456624,"5","PORT ANGELES","WA",41,"x","S",0.472652165,0.185496279,0.75681328
"1139",470,42.3,6.50384501660364,19679,1139,1139,47004.4072154642,48.1161,-122.7586,456678,"4","PORT TOWNSEND","WA",41,"x","R",0.120117898,0.011054065,0.207021718
"1140",510,45.9,6.77495387438173,19164,1140,1140,65327.7059095805,46.75639,-117.19111,456789,"3","PULLMAN","WA",40,"x","S",0.478193431,0.705851003,0.22029608
"1141",10017,901.53,30.0254891717021,19348,1141,1141,934488.019952667,47.2,-122.33333,456803,"x","PUYALLUP EXPERIMENT STN (ID uncertain)","WA",41,"x","U",0.766272176,0.354228549,0.963833413
"1142",90,8.1,2.84604989415154,19144,1142,1142,8426.32886218655,46.6533,-123.73,456914,"4","RAYMOND","WA",41,"x","R",-0.027076959,-0.076642772,-0.051485567
"1143",86,7.74,2.78208554864871,19312,1143,1143,2467.28127663487,47.1139,-118.3772,457059,"4","RITZVILLE","WA",40,"x","R",0.420951045,0.313938292,0.498695684
"1144",8154,733.86,27.0898504979263,19506,1144,1144,1424634.36395931,47.65,-122.3,457458,"x","SEATTLE-URBAN SITE","WA",41,"x","U",0.285379893,0.490448762,0.082972862
"1145",918,82.62,9.08955444452587,19811,1145,1145,91968.387303074,48.4958,-122.2355,457507,"5","SEDRO WOOLLEY","WA",41,"W","R",0.194336927,0.250054776,0.226665881
"1146",607,54.63,7.39121099685295,19475,1146,1146,150818.235094806,47.5413,-121.8361,457773,"4","SNOQUALMIE FALLS","WA",41,"x","R",0.365966564,0.259115941,0.45093481
"1147",3362,302.58,17.3948268171891,19486,1147,1147,339709.263763786,47.6216,-117.528,457938,"3","SPOKANE WSO AP","WA",40,"A","U",0.37952323,0.402637018,0.359548332
"1148",134,12.06,3.47275107083707,19753,1148,1148,164.156612502757,48.3511,-120.7266,458059,"4","STEHEKIN","WA",41,"x","R",0.29313192,0.115539585,0.378475935
"1149",973,87.57,9.35788437628933,19022,1149,1149,54920.3931227945,46.3236,-120.0103,458207,"4","SUNNYSIDE","WA",41,"x","S",0.589080506,0.790600007,0.463754985
"1150",6187,556.83,23.5972456019765,18816,1150,1150,820210.26954454,45.67778,-122.65194,458773,"2","VANCOUVER","WA",41,"x","U",0.541884261,0.445744354,0.664429355
"1151",765,68.85,8.2975900115636,18950,1151,1151,62354.2249687124,46.09472,-118.28694,458928,"3","WALLA WALLA FAA AP","WA",40,"A","S",0.366120536,0.751127161,-0.192615141
"1152",117,10.53,3.24499614791759,19499,1152,1152,6542.38406530313,47.6477,-120.0697,459012,"5","WATERVILLE","WA",41,"x","R",0.019067029,-0.153530845,0.422750246
"1153",1525,137.25,11.71537451386,19418,1153,1153,84584.0468195853,47.4247,-120.315,459074,"4","WENATCHEE","WA",41,"W","S",0.469982525,0.20599386,0.65676741
"1154",36,3.24,1.8,19538,1154,1154,1847.64146707888,47.7569,-118.6775,459238,"5","WILBUR","WA",40,"x","R",0.79587693,0.894296366,0.829608063
"1155",607,54.63,7.39121099685295,19796,1155,1155,4447.39115659594,48.4539,-120.1936,459376,"4","WINTHROP","WA",41,"x","R",0.259592918,-0.033083493,0.631597589
"1156",116,10.44,3.2310988842807,16927,1156,1156,28760.769224142,38.98,-80.22056,461220,"4","BUCKHANNON","WV",13,"W","R",0.250339019,0.063774137,0.369306281
"1157",6,0.54,0.734846922834953,16984,1157,1157,12794.8879822319,39.20472,-81.15722,461330,"x","CAIRO N BEND SP","WV",13,"A","R",0.565005318,0.745443275,0.493581319
"1158",134,12.06,3.47275107083707,16564,1158,1158,18110.2732513352,37.36667,-81.55,463353,"x","GARY","WV",13,"x","R",0.403317642,1.247544254,-0.222585754
"1159",15,1.35,1.16189500386223,16923,1159,1159,12729.4754112631,38.93389,-80.8325,463544,"4","GLENVILLE","WV",13,"W","R",0.555092607,0.305465163,0.720001467
"1160",103,9.27,3.04466746952767,16670,1160,1160,28246.8417385524,37.76667,-80.46667,465224,"3","LEWISBURG","WV",13,"A","R",-0.606475776,-0.468975059,-0.523578701
"1161",238,21.42,4.62817458616245,17060,1161,1161,49935.3796951249,39.53333,-80.36667,465626,"4","MANNINGTON","WV",13,"x","R",0.194057978,0.100986814,0.409803235
"1162",677,60.93,7.80576709875461,17030,1162,1162,163043.968276642,39.4019,-77.9844,465707,"2","MARTINSBURG FAA AIRPORT","WV",12,"A","S",0.176546418,0.259993828,0.16227683
"1163",14,1.26,1.12249721603218,16965,1163,1163,9125.85074685335,39.10306,-79.66583,466867,"4","PARSONS","WV",12,"x","R",-0.160756346,0.025261986,-0.111401299
"1164",0,0,0,16859,1164,1164,4238.94950421015,38.61667,-80.18333,467001,"x","PICKENS","WV",13,"x","R",-0.937648997,-1.92674552,0.578795815
"1165",19,1.71,1.3076696830622,16895,1165,1165,13614.3387245281,38.8008,-81.3619,468384,"4","SPENCER","WV",13,"W","R",0.136792167,0.036714195,0.449485392
"1166",1068,96.12,9.80408078302091,17257,1166,1166,108882.707145845,40.27528,-80.61194,469368,"4","WELLSBURG WATER TRMT PLANT","WV",24,"W","R",0.018742648,-0.431496684,0.005267244
"1167",398,35.82,5.984981202978,16648,1167,1167,34525.2757683955,37.66667,-82.28333,469605,"4","WILLIAMSON","WV",13,"x","R",2.212949231,2.564430479,1.121647677
"1168",749,67.41,8.2103593100424,16822,1168,1168,102201.9736502,38.5272,-81.9161,469683,"5","WINFIELD LOCKS","WV",13,"x","R",0.106107259,-0.061229405,0.332814202
"1169",150,13.5,3.67423461417477,19121,1169,1169,15825.0764827898,46.5728,-90.9714,470349,"x","ASHLAND EXPERIMENT FARM","WI",35,"x","R",1.344647083,-0.15974667,1.394596167
"1170",40,3.6,1.89736659610103,18544,1170,1170,13162.1846875004,44.85583,-88.98889,470991,"x","BOWLER","WI",25,"x","R",-0.46464571,-0.548578911,-0.438507379
"1171",109,9.81,3.13209195267317,17864,1171,1171,28478.8436424293,42.618,-89.3861,471078,"4","BRODHEAD","WI",25,"W","R",0.467534873,0.007386334,1.125164421
"1172",18,1.62,1.27279220613579,17874,1172,1172,11599.9179468043,42.67083,-90.11833,472001,"4","DARLINGTON","WI",26,"W","R",-0.226556372,-0.118787759,-0.067854641
"1173",669,60.21,7.75951029382654,18203,1173,1173,78942.3104455527,43.7961,-88.4505,472839,"x","FOND DU LAC (Now CRN4)","WI",25,"W","S",0.403159721,0.203779224,0.724751901
"1174",45,4.05,2.01246117974981,18310,1174,1174,10807.2903215513,44.11139,-89.53333,473405,"4","HANCOCK EXPERIMENT FARM","WI",25,"x","R",0.143551792,-0.063290057,0.520449419
"1175",193,17.37,4.16773319683494,18408,1175,1175,16465.6868001389,44.41694,-90.73139,473471,"3","HATFIELD HYDRO PLANT","WI",26,"x","R",0.224229887,-0.923410483,0.709648235
"1176",26,2.34,1.52970585407784,17946,1176,1176,13506.7118557773,42.82778,-90.78889,474546,"3","LANCASTER","WI",26,"x","R",0.149987782,-0.088404947,0.492364699
"1177",722,64.98,8.06101730552664,18300,1177,1177,67771.6465848552,44.0691,-87.7386,475017,"4","MANITOWOC","WI",25,"x","S",0.91478136,0.555553659,1.030920166
"1178",247,22.23,4.71487009365051,18467,1178,1178,40713.4603796434,44.6322,-90.1314,475120,"4","MARSHFIELD EXPERIMENT FARM","WI",26,"x","S",0.325841063,0.064091241,0.68029761
"1179",87,7.83,2.79821371592664,18638,1179,1179,18501.0192917117,45.13083,-90.34389,475255,"4","MEDFORD","WI",35,"W","R",0.510537588,0.4996593,0.564819923
"1180",9779,880.11,29.666647940069,18003,1180,1180,1151017.86471418,43.07194,-88.02944,475474,"4","MILWAUKEE MT MARY COL","WI",25,"x","U",0.974958469,1.001697265,0.800758088
"1181",121,10.89,3.3,18878,1181,1181,17367.4851988235,45.8863,-89.7322,475516,"x","MINOCQUA DAM (Now CRN4)","WI",34,"x","R",0.267986684,0.657576472,0.045969735
"1182",290,26.1,5.10881590977792,18389,1182,1182,49318.0706117043,44.3588,-88.7188,475932,"4","NEW LONDON","WI",25,"x","R",-0.176779527,-0.270605868,0.34590718
"1183",100,9,3,18546,1183,1183,13793.588147528,44.88333,-87.86667,476208,"4","OCONTO","WI",25,"x","R",0.731072478,0.48089766,0.901256084
"1184",1184,106.56,10.3227903204512,18276,1184,1184,122938.543839127,44.01167,-88.55556,476330,"4","OSHKOSH","WI",25,"W","U",0.612108425,0.365198337,0.901264599
"1185",303,27.27,5.22206855565876,18139,1185,1185,35636.4021225907,43.5277,-89.4341,476718,"4","PORTAGE","WI",25,"W","R",0.551076406,-0.045962271,1.118288002
"1186",212,19.08,4.36806593356831,17990,1186,1186,14678.1991145101,43.05139,-91.135,476827,"4","PRAIRIE DU CHIEN","WI",26,"W","R",-0.02235762,-0.01151328,0.192827819
"1187",2698,242.82,15.5826826958647,17898,1187,1187,276434.661258616,42.7022,-87.7861,476922,"4","RACINE","WI",25,"W","U",1.101864264,0.723926681,1.216456249
"1188",156,14.04,3.74699879903904,18855,1188,1188,12116.0593056088,45.8236,-91.8761,478027,"4","SPOONER EXPERIMENT FARM","WI",35,"x","R",0.832991171,0.454920629,1.101644414
"1189",43,3.87,1.9672315572906,18569,1189,1189,16656.8961751424,44.9685,-90.939,478110,"4","STANLEY","WI",26,"x","R",0.133693064,0.032350259,0.23267167
"1190",65,5.85,2.41867732448956,18138,1190,1190,19870.2699437216,43.5595,-90.876,478827,"3","VIROQUA","WI",26,"x","R",0.727529509,0.388416266,1.013475881
"1191",426,38.34,6.19193023216509,18015,1191,1191,70270.53711408,43.1741,-88.7363,478919,"3","WATERTOWN","WI",25,"W","S",0.218334343,0.041882302,0.47082466
"1192",0,0,0,18217,1192,1192,10951.0511636847,43.7727,-111.0338,480140,"3","ALTA","WY",30,"x","R",0.672967763,-0.315270478,1.007856051
"1193",37,3.33,1.82482875908947,18384,1193,1193,4514.22888002029,44.37889,-108.03139,480540,"4","BASIN","WY",29,"W","R",0.537327264,0.010172512,0.914756532
"1194",0,0,0,17749,1194,1194,1229.87704191712,42.21278,-111.04556,480915,"x","BORDER","WY",30,"x","R",-0.614354541,-0.642377339,-0.498457924
"1195",121,10.89,3.3,18427,1195,1195,14568.5886163284,44.50111,-109.18472,481175,"5","BUFFALO BILL DAM","WY",29,"x","R",1.891527191,2.17363228,1.62262375
"1196",796,71.64,8.46404158779953,17466,1196,1196,89420.6886854092,41.15778,-104.80694,481675,"2","CHEYENNE WSFO","WY",28,"A","U",0.418412865,0.410401829,0.429575503
"1197",54,4.86,2.20454076850486,17622,1197,1197,503.951941288954,41.75917,-104.82194,481730,"4","CHUGWATER","WY",28,"x","R",0.094533719,-0.267891486,0.472928942
"1198",0,0,0,18541,1198,1198,173.028849856954,44.8711,-104.1533,481905,"4","COLONY","WY",28,"x","R",0.106016296,-0.194831037,0.334302438
"1199",5,0.45,0.670820393249937,18055,1199,1199,512.532186016891,43.228,-108.9488,482595,"4","DIVERSION DAM","WY",29,"x","R",0.400476273,0.144900138,0.29733171
"1200",13,1.17,1.0816653826392,18132,1200,1200,1828.90659898894,43.5369,-109.6288,482715,"x","DUBOIS (Now CRN4)","WY",29,"x","R",0.265727532,0.451915376,0.11762653
"1201",37,3.33,1.82482875908947,17493,1201,1201,14734.792747821,41.265,-110.9508,483100,"4","EVANSTON","WY",30,"x","R",0.331472197,-0.057917031,0.734867138
"1202",190,17.1,4.13521462562707,17571,1202,1202,23445.1526069973,41.53139,-109.47667,484065,"4","GREEN RIVER","WY",29,"W","S",0.237707535,-0.275716227,0.339625711
"1203",0,0,0,18451,1203,1203,12.8078512005443,44.5619,-110.3986,485345,"3","LAKE YELLOWSTONE","WY",30,"x","R",0.198067839,0.223524459,0.35498594
"1204",107,9.63,3.10322412983658,17507,1204,1204,36677.2276902476,41.3125,-105.67444,485415,"1","LARAMIE AP","WY",29,"A","S",0.291164449,0.290665006,0.33410463
"1205",28,2.52,1.58745078663875,17912,1205,1205,2012.81014480234,42.7505,-104.4811,485830,"4","LUSK","WY",28,"x","R",-0.063067773,-0.340345128,0.423038691
"1206",0,0,0,18091,1206,1206,735.74234744688,43.41306,-106.27722,486195,"4","MIDWEST","WY",29,"x","R",-0.116560007,-0.72908204,0.309351742
"1207",0,0,0,18222,1207,1207,286.829423460557,43.85667,-110.58889,486440,"4","MORAN","WY",30,"x","R",0.11459075,0.33331939,-0.238938619
"1208",35,3.15,1.77482393492988,18235,1208,1208,5244.71592017598,43.8581,-104.2136,486660,"4","NEWCASTLE","WY",28,"x","R",0.549464773,0.50934334,0.518572162
"1209",0,0,0,17828,1209,1209,219.82166689301,42.47167,-106.85278,487105,"3","PATHFINDER DAM","WY",29,"x","R",2.393260746,2.650135323,2.299629809
"1210",5,0.45,0.670820393249937,18052,1210,1210,2600.77437739458,43.2458,-108.6941,487115,"4","PAVILLION","WY",29,"x","R",0.526710415,0.399377771,0.811102726
"1211",64,5.76,2.4,17477,1211,1211,2571.51676389756,41.1722,-104.1583,487240,"3","PINE BLUFFS","WY",28,"x","R",-0.283394908,-0.098785728,-0.336265597
"1212",2,0.18,0.424264068711929,17944,1212,1212,7880.75735832134,42.87972,-109.86417,487260,"2","PINEDALE","WY",29,"x","R",-0.021094872,-0.536481242,0.397891986
"1213",120,10.8,3.286335345031,18515,1213,1213,12207.4649808591,44.7758,-108.7591,487388,"3","POWELL FIELD STATION","WY",29,"x","R",0.090291499,-0.016241316,0.149617596
"1214",142,12.78,3.5749125863439,17997,1214,1214,20386.6420282172,43.03083,-108.37417,487760,"4","RIVERTON","WY",29,"x","R",1.042561805,0.836923795,1.225491634
"1215",242,21.78,4.66690475583121,17588,1215,1215,29301.4301246044,41.59417,-109.06528,487845,"2","ROCK SPRINGS AP","WY",29,"A","S",1.519960912,0.370416803,2.734411351
"1216",7,0.63,0.793725393319377,17549,1216,1216,2174.46834901258,41.45278,-106.80528,487990,"x","SARATOGA","WY",29,"W","R",0.217110323,-0.052509764,0.407653432
"1217",168,15.12,3.88844441904472,18532,1217,1217,24048.0264963991,44.8405,-106.8383,488160,"3","SHERIDAN FIELD STATION","WY",29,"x","R",0.463216268,0.813728791,0.311639184
